Sequence_ID,Frame,Head_x,L_Sho_x,R_Sho_x,L_Elb_x,R_Elb_x,L_Wri_x,R_Wri_x,L_Hip_x,R_Hip_x,L_Kne_x,R_Kne_x,L_Ank_x,R_Ank_x,Head_y,L_Sho_y,R_Sho_y,L_Elb_y,R_Elb_y,L_Wri_y,R_Wri_y,L_Hip_y,R_Hip_y,L_Kne_y,R_Kne_y,L_Ank_y,R_Ank_y
1754,121,255.0,255.0,255.0,275.25,286.5,254.25,254.25,222.0,,261.0,281.25,236.25,264.0,125.25,140.25,140.25,166.5,167.25,143.25,143.25,198.75,,240.0,223.5,284.25,268.5
1754,122,251.25,251.25,251.25,275.25,285.75,253.5,253.5,221.25,,261.0,281.25,236.25,264.0,123.75,138.75,138.75,165.75,166.5,143.25,143.25,198.0,,240.0,223.5,284.25,268.5
1754,123,251.25,251.25,251.25,275.25,286.5,253.5,253.5,221.25,,261.0,281.25,236.25,264.0,123.0,138.0,138.0,165.0,166.5,141.75,141.75,198.0,,240.0,223.5,284.25,268.5
1754,124,251.25,251.25,251.25,275.25,286.5,254.25,254.25,221.25,,261.0,281.25,236.25,264.0,123.0,138.0,138.0,164.25,165.75,141.75,141.75,197.25,,240.0,223.5,284.25,268.5
1754,125,251.25,251.25,251.25,275.25,286.5,254.25,254.25,221.25,,261.75,281.25,236.25,264.0,123.0,138.0,138.0,163.5,165.0,141.0,141.0,197.25,,239.25,223.5,284.25,268.5
1754,126,251.25,251.25,251.25,272.25,286.5,254.25,254.25,222.0,,261.0,281.25,236.25,264.0,122.25,137.25,137.25,160.5,164.25,140.25,140.25,197.25,,239.25,224.25,284.25,268.5
1754,127,251.25,251.25,251.25,272.25,286.5,254.25,254.25,222.0,,261.0,281.25,236.25,264.0,121.5,136.5,136.5,159.75,163.5,139.5,139.5,196.5,,239.25,224.25,284.25,268.5
1754,128,251.25,251.25,251.25,272.25,286.5,251.25,251.25,222.0,,261.0,281.25,236.25,264.0,120.75,135.75,135.75,159.75,163.5,134.25,134.25,196.5,,238.5,224.25,284.25,268.5
1754,129,251.25,251.25,251.25,272.25,286.5,251.25,251.25,222.0,,261.0,281.25,236.25,264.0,120.0,135.0,135.0,159.0,162.75,133.5,133.5,195.75,,238.5,224.25,284.25,268.5
1754,130,252.0,252.0,252.0,274.5,286.5,251.25,251.25,222.0,,261.0,281.25,236.25,262.5,119.25,134.25,134.25,160.5,162.0,133.5,133.5,195.0,,238.5,224.25,284.25,267.0
1754,131,252.0,252.0,252.0,274.5,286.5,251.25,251.25,222.0,,260.25,281.25,236.25,262.5,118.5,133.5,133.5,160.5,162.0,132.75,132.75,195.0,,238.5,224.25,284.25,267.0
1754,132,252.75,252.75,252.75,275.25,285.75,251.25,251.25,222.0,,260.25,281.25,236.25,262.5,117.75,132.75,132.75,160.5,161.25,132.0,132.0,194.25,,237.75,224.25,284.25,267.0
1754,133,253.5,253.5,253.5,275.25,285.75,252.0,252.0,222.0,,260.25,281.25,235.5,262.5,117.0,132.0,132.0,159.75,160.5,132.0,132.0,193.5,,237.75,224.25,284.25,267.0
1754,134,254.25,254.25,254.25,275.25,285.75,251.25,251.25,222.75,,261.0,281.25,235.5,262.5,117.0,132.0,132.0,159.75,160.5,131.25,131.25,193.5,,237.75,224.25,284.25,267.0
1754,135,255.75,255.75,255.75,275.25,285.75,255.75,255.75,222.75,,261.0,282.0,235.5,262.5,117.75,132.75,132.75,159.75,159.75,135.75,135.75,192.75,,237.75,224.25,284.25,267.0
1754,136,255.75,255.75,255.75,276.0,285.75,256.5,256.5,222.75,,261.0,282.0,235.5,262.5,117.0,132.0,132.0,159.0,159.0,135.75,135.75,192.0,,237.75,224.25,284.25,267.0
1754,137,255.75,255.75,255.75,276.0,286.5,256.5,256.5,223.5,,260.25,282.0,235.5,262.5,117.0,132.0,132.0,158.25,158.25,135.0,135.0,192.0,,237.75,224.25,284.25,267.0
1754,138,256.5,256.5,256.5,276.0,286.5,256.5,256.5,224.25,,260.25,282.0,235.5,262.5,116.25,131.25,131.25,157.5,157.5,135.0,135.0,191.25,,237.75,224.25,284.25,267.0
1754,139,255.75,255.75,255.75,276.0,286.5,257.25,257.25,224.25,,261.0,282.0,235.5,262.5,116.25,131.25,131.25,156.75,156.75,135.0,135.0,190.5,,237.75,224.25,284.25,267.75
1754,140,255.75,255.75,255.75,276.0,287.25,256.5,256.5,225.0,,261.0,282.0,235.5,262.5,115.5,130.5,130.5,156.0,156.75,133.5,133.5,189.75,,237.75,224.25,284.25,267.75
1754,141,255.75,255.75,255.75,276.75,287.25,256.5,256.5,225.0,,261.0,282.0,235.5,262.5,112.5,127.5,127.5,156.0,156.0,132.75,132.75,189.75,,237.75,224.25,284.25,267.75
1754,142,255.75,255.75,255.75,276.75,288.0,256.5,256.5,225.75,,261.0,282.0,235.5,262.5,115.5,130.5,130.5,155.25,155.25,132.0,132.0,189.0,,237.75,224.25,284.25,267.75
1754,143,255.75,255.75,255.75,276.75,288.0,256.5,256.5,226.5,,261.0,282.75,235.5,262.5,115.5,130.5,130.5,154.5,154.5,130.5,130.5,188.25,,237.75,224.25,284.25,267.75
1754,144,255.75,255.75,255.75,276.75,288.0,256.5,256.5,226.5,,261.0,282.75,235.5,262.5,114.0,129.0,129.0,153.75,153.75,129.75,129.75,187.5,,237.75,224.25,284.25,267.75
1754,145,255.75,255.75,255.75,276.75,288.0,256.5,256.5,227.25,,261.75,282.75,235.5,262.5,112.5,127.5,127.5,153.75,153.0,129.0,129.0,187.5,,237.75,224.25,284.25,267.75
1754,146,255.75,255.75,255.75,277.5,288.0,256.5,256.5,228.0,,261.75,282.75,235.5,262.5,111.0,126.0,126.0,153.0,153.0,128.25,128.25,186.75,,237.75,224.25,284.25,267.75
1754,147,252.75,252.75,252.75,276.75,288.0,255.75,255.75,228.75,,261.75,282.75,235.5,262.5,107.25,122.25,122.25,152.25,152.25,126.75,126.75,186.0,,237.75,224.25,284.25,267.75
1754,148,255.0,255.0,255.0,277.5,288.0,255.75,255.75,229.5,,261.75,282.75,235.5,262.5,108.75,123.75,123.75,151.5,150.75,126.0,126.0,184.5,,237.75,224.25,284.25,267.75
1754,149,252.75,252.75,252.75,276.75,288.75,255.75,255.75,229.5,,262.5,282.75,235.5,262.5,105.0,120.0,120.0,149.25,149.25,124.5,124.5,183.75,,237.0,224.25,284.25,267.75
1754,150,252.0,252.0,252.0,276.75,288.75,255.75,255.75,230.25,,262.5,282.75,235.5,262.5,104.25,119.25,119.25,148.5,147.75,123.75,123.75,182.25,,237.0,224.25,284.25,267.75
1754,151,252.0,252.0,252.0,277.5,288.75,255.75,255.75,231.0,,262.5,283.5,235.5,262.5,102.75,117.75,117.75,146.25,146.25,122.25,122.25,181.5,,236.25,225.0,284.25,267.75
1754,152,252.0,252.0,252.0,277.5,289.5,255.0,255.0,231.75,,261.75,283.5,235.5,262.5,102.0,117.0,117.0,144.75,145.5,121.5,121.5,180.0,,236.25,225.0,284.25,267.75
1754,153,252.0,252.0,252.0,277.5,288.75,255.0,255.0,231.75,,261.75,282.75,235.5,262.5,101.25,116.25,116.25,142.5,144.0,120.75,120.75,179.25,,235.5,225.0,284.25,267.75
1754,154,253.5,253.5,253.5,277.5,288.75,255.0,255.0,232.5,,261.0,282.0,235.5,262.5,102.75,117.75,117.75,141.0,142.5,119.25,119.25,178.5,,235.5,225.0,284.25,267.75
1754,155,253.5,253.5,253.5,277.5,288.75,255.0,255.0,233.25,,260.25,282.0,235.5,262.5,102.0,117.0,117.0,139.5,141.0,117.75,117.75,177.75,,234.75,225.0,284.25,267.75
1754,156,251.25,251.25,251.25,277.5,288.75,255.0,255.0,233.25,,259.5,281.25,235.5,262.5,98.25,113.25,113.25,138.0,139.5,116.25,116.25,177.0,,234.75,224.25,284.25,267.75
1754,157,253.5,253.5,253.5,277.5,288.75,254.25,254.25,234.0,,259.5,281.25,235.5,262.5,99.0,114.0,114.0,136.5,138.75,114.75,114.75,176.25,,234.75,224.25,284.25,267.75
1754,158,253.5,253.5,253.5,277.5,288.75,254.25,254.25,234.75,,259.5,280.5,235.5,262.5,97.5,112.5,112.5,134.25,137.25,113.25,113.25,175.5,,234.0,224.25,284.25,267.75
1754,159,250.5,250.5,250.5,277.5,288.75,254.25,254.25,234.75,,258.0,280.5,235.5,262.5,93.75,108.75,108.75,132.75,135.0,111.75,111.75,174.75,,234.0,224.25,284.25,267.75
1754,160,250.5,250.5,250.5,277.5,288.0,254.25,254.25,235.5,,257.25,278.25,235.5,262.5,91.5,106.5,106.5,131.25,133.5,110.25,110.25,173.25,,233.25,224.25,284.25,267.75
1754,161,250.5,250.5,250.5,277.5,288.0,253.5,253.5,235.5,,256.5,276.0,235.5,262.5,90.0,105.0,105.0,129.0,132.0,108.75,108.75,171.75,,233.25,225.0,284.25,267.75
1754,162,250.5,250.5,250.5,275.25,288.0,249.75,249.75,235.5,,255.0,274.5,235.5,262.5,89.25,104.25,104.25,126.75,130.5,105.0,105.0,170.25,,232.5,225.0,284.25,267.75
1754,163,249.75,249.75,249.75,275.25,287.25,253.5,253.5,234.0,,254.25,272.25,235.5,262.5,87.75,102.75,102.75,125.25,127.5,105.0,105.0,173.25,,231.75,225.0,284.25,267.75
1754,164,249.75,249.75,249.75,275.25,288.75,254.25,254.25,236.25,,253.5,270.0,235.5,262.5,87.0,102.0,102.0,123.0,126.0,103.5,103.5,168.0,,231.0,225.0,284.25,267.75
1754,165,249.75,249.75,249.75,275.25,288.75,250.5,250.5,237.75,,252.0,268.5,235.5,262.5,86.25,101.25,101.25,120.75,123.0,97.5,97.5,167.25,,231.0,225.0,284.25,267.75
1754,166,252.0,252.0,252.0,278.25,289.5,250.5,250.5,239.25,,251.25,267.0,235.5,262.5,87.0,102.0,102.0,118.5,120.75,96.0,96.0,166.5,,231.0,225.0,284.25,267.75
1754,167,252.0,252.0,252.0,278.25,289.5,250.5,250.5,239.25,,250.5,267.0,235.5,262.5,86.25,101.25,101.25,116.25,119.25,95.25,95.25,166.5,,230.25,224.25,284.25,267.75
1754,168,252.0,252.0,252.0,275.25,289.5,250.5,250.5,240.75,,249.75,266.25,235.5,262.5,85.5,100.5,100.5,114.75,118.5,95.25,95.25,166.5,,230.25,224.25,284.25,267.75
1754,169,249.75,249.75,249.75,275.25,290.25,253.5,253.5,241.5,,249.0,266.25,235.5,262.5,84.0,99.0,99.0,113.25,117.75,96.75,96.75,166.5,,230.25,225.0,284.25,267.75
1754,170,249.75,249.75,249.75,276.0,291.0,253.5,253.5,242.25,,249.0,266.25,235.5,262.5,83.25,98.25,98.25,111.75,117.0,96.75,96.75,167.25,,231.0,225.0,284.25,267.75
1754,171,249.75,249.75,249.75,276.0,291.0,253.5,253.5,243.0,,248.25,266.25,235.5,262.5,83.25,98.25,98.25,111.0,117.0,96.75,96.75,167.25,,231.0,225.75,284.25,267.75
1754,172,249.75,249.75,249.75,276.0,291.0,253.5,253.5,243.0,,246.0,266.25,235.5,262.5,83.25,98.25,98.25,110.25,117.0,96.75,96.75,167.25,,232.5,225.75,284.25,267.75
1754,173,249.75,240.0,240.0,276.0,291.0,253.5,253.5,243.75,,246.0,267.0,236.25,262.5,83.25,111.0,111.0,110.25,117.0,96.75,96.75,167.25,,232.5,226.5,287.25,267.75
1755,1,258.0,256.5,256.5,,,,,,249.0,259.5,244.5,264.0,249.0,42.0,72.0,72.0,,,,,,136.5,178.5,177.0,229.5,229.5
1755,2,256.5,256.5,256.5,,,,,,250.5,258.0,243.0,264.0,247.5,42.0,72.0,72.0,,,,,,136.5,178.5,177.0,229.5,229.5
1755,3,256.5,256.5,256.5,,,,,,249.0,258.0,241.5,264.0,244.5,43.5,73.5,73.5,,,,,,138.0,178.5,177.0,229.5,235.5
1755,4,256.5,256.5,256.5,,,,,,250.5,258.0,241.5,264.0,246.0,43.5,75.0,75.0,,,,,,138.0,180.0,177.0,229.5,229.5
1755,5,258.0,256.5,256.5,,,,,,252.0,258.0,240.0,264.0,246.0,45.0,75.0,75.0,,,,,,135.0,180.0,177.0,229.5,226.5
1755,6,258.0,256.5,256.5,,,,,,255.0,258.0,240.0,262.5,244.5,45.0,76.5,76.5,,,,,,135.0,180.0,178.5,229.5,226.5
1755,7,256.5,256.5,256.5,,,,,,255.0,256.5,238.5,262.5,244.5,45.0,78.0,78.0,,,,,,138.0,180.0,178.5,229.5,226.5
1755,8,256.5,256.5,256.5,,,,,,256.5,256.5,238.5,262.5,244.5,45.0,79.5,79.5,,,,,,139.5,181.5,178.5,229.5,228.0
1755,9,258.0,256.5,256.5,,,,,,258.0,256.5,237.0,262.5,244.5,46.5,79.5,79.5,,,,,,141.0,181.5,178.5,229.5,228.0
1755,10,255.0,256.5,256.5,,,,,,259.5,256.5,237.0,262.5,244.5,48.0,81.0,81.0,,,,,,141.0,181.5,178.5,229.5,228.0
1755,11,255.0,256.5,256.5,,,,,,261.0,255.0,235.5,262.5,243.0,49.5,82.5,82.5,,,,,,142.5,181.5,180.0,229.5,228.0
1755,12,253.5,250.5,250.5,,,,,,262.5,255.0,235.5,262.5,243.0,51.0,81.0,81.0,,,,,,144.0,181.5,180.0,229.5,228.0
1755,13,253.5,249.0,249.0,,,,,,262.5,253.5,235.5,262.5,243.0,52.5,82.5,82.5,,,,,,144.0,181.5,181.5,229.5,228.0
1755,14,253.5,249.0,249.0,,,,,,264.0,253.5,234.0,262.5,243.0,49.5,84.0,84.0,,,,,,145.5,181.5,181.5,229.5,228.0
1755,15,253.5,249.0,249.0,,,,,,265.5,252.0,232.5,262.5,243.0,51.0,85.5,85.5,,,,,,145.5,183.0,181.5,229.5,228.0
1755,16,253.5,249.0,249.0,,,,,,265.5,250.5,231.0,262.5,241.5,54.0,87.0,87.0,,,,,,148.5,184.5,183.0,229.5,228.0
1755,17,253.5,249.0,249.0,,,,,,265.5,249.0,231.0,262.5,241.5,58.5,90.0,90.0,,,,,,151.5,184.5,183.0,229.5,229.5
1755,18,253.5,250.5,250.5,,,,,,265.5,247.5,228.0,262.5,241.5,61.5,99.0,99.0,,,,,,154.5,184.5,183.0,229.5,229.5
1755,19,253.5,252.0,252.0,,,,,,265.5,246.0,226.5,262.5,243.0,66.0,102.0,102.0,,,,,,157.5,186.0,184.5,229.5,232.5
1755,20,252.0,250.5,250.5,,,,,,265.5,246.0,225.0,262.5,241.5,67.5,105.0,105.0,,,,,,162.0,187.5,184.5,229.5,229.5
1755,21,253.5,252.0,252.0,,,,,,267.0,246.0,223.5,262.5,244.5,70.5,109.5,109.5,,,,,,165.0,189.0,184.5,229.5,232.5
1755,22,252.0,250.5,250.5,,,,,,268.5,246.0,223.5,262.5,244.5,73.5,112.5,112.5,,,,,,163.5,190.5,186.0,229.5,232.5
1755,23,250.5,250.5,250.5,,,,,,271.5,246.0,223.5,262.5,244.5,78.0,114.0,114.0,,,,,,163.5,192.0,186.0,229.5,232.5
1755,24,250.5,249.0,249.0,,,,,,271.5,225.0,225.0,261.0,244.5,81.0,109.5,109.5,,,,,,168.0,189.0,189.0,229.5,231.0
1755,25,249.0,252.0,252.0,,,,,,271.5,225.0,225.0,261.0,244.5,85.5,120.0,120.0,,,,,,168.0,187.5,187.5,229.5,231.0
1755,26,249.0,250.5,250.5,,,,,,268.5,222.0,222.0,261.0,244.5,88.5,115.5,115.5,,,,,,174.0,190.5,190.5,229.5,231.0
1755,27,247.5,250.5,250.5,,,,,,271.5,223.5,223.5,261.0,244.5,90.0,118.5,118.5,,,,,,171.0,190.5,190.5,229.5,231.0
1755,28,247.5,250.5,250.5,,,,,,270.0,223.5,223.5,261.0,244.5,91.5,121.5,121.5,,,,,,172.5,187.5,187.5,229.5,231.0
1755,29,247.5,250.5,250.5,,,,,,274.5,223.5,223.5,261.0,244.5,94.5,123.0,123.0,,,,,,178.5,187.5,187.5,229.5,231.0
1755,30,247.5,250.5,250.5,,,,,,274.5,222.0,222.0,261.0,244.5,97.5,126.0,126.0,,,,,,178.5,187.5,187.5,229.5,231.0
1755,31,247.5,249.0,249.0,,,,,,274.5,220.5,220.5,261.0,243.0,100.5,127.5,127.5,,,,,,180.0,187.5,187.5,229.5,231.0
1755,32,246.0,249.0,249.0,,,,,,274.5,220.5,220.5,261.0,243.0,102.0,129.0,129.0,,,,,,181.5,189.0,189.0,229.5,231.0
1755,33,246.0,249.0,249.0,,,,,,274.5,220.5,220.5,261.0,243.0,105.0,135.0,135.0,,,,,,183.0,189.0,189.0,229.5,231.0
1755,34,246.0,249.0,249.0,,,,,,274.5,220.5,220.5,261.0,243.0,108.0,136.5,136.5,,,,,,184.5,189.0,189.0,229.5,231.0
1755,35,246.0,249.0,249.0,,,,,,276.0,220.5,220.5,261.0,243.0,111.0,139.5,139.5,,,,,,184.5,189.0,189.0,229.5,231.0
1755,36,246.0,249.0,249.0,,,,,,276.0,220.5,220.5,261.0,243.0,112.5,141.0,141.0,,,,,,186.0,190.5,190.5,229.5,231.0
1755,37,246.0,247.5,247.5,,,,,,276.0,219.0,219.0,261.0,243.0,114.0,139.5,139.5,,,,,,187.5,192.0,192.0,229.5,231.0
1755,38,246.0,247.5,247.5,,,,,,276.0,219.0,219.0,261.0,243.0,115.5,141.0,141.0,,,,,,190.5,192.0,192.0,229.5,231.0
1755,39,246.0,247.5,247.5,,,,,,277.5,219.0,219.0,261.0,243.0,117.0,144.0,144.0,,,,,,195.0,192.0,192.0,229.5,231.0
1755,40,246.0,247.5,247.5,,,,,,279.0,219.0,219.0,261.0,243.0,118.5,147.0,147.0,,,,,,199.5,192.0,192.0,229.5,231.0
1755,41,246.0,249.0,249.0,,,,,,276.0,219.0,219.0,261.0,243.0,120.0,153.0,153.0,,,,,,199.5,192.0,192.0,229.5,231.0
1755,42,246.0,249.0,249.0,,,,,,265.5,219.0,219.0,261.0,243.0,120.0,153.0,153.0,,,,,,195.0,192.0,192.0,229.5,231.0
1755,43,246.0,249.0,249.0,,,,,,264.0,219.0,219.0,261.0,243.0,121.5,153.0,153.0,,,,,,195.0,192.0,192.0,229.5,231.0
1755,44,246.0,247.5,247.5,,,,,,265.5,217.5,217.5,261.0,243.0,121.5,147.0,147.0,,,,,,196.5,193.5,193.5,229.5,231.0
1755,45,244.5,249.0,249.0,,,,,,265.5,219.0,219.0,261.0,243.0,126.0,151.5,151.5,,,,,,196.5,193.5,193.5,229.5,231.0
1755,46,243.0,249.0,249.0,,,,,,264.0,217.5,217.5,261.0,243.0,121.5,151.5,151.5,,,,,,196.5,193.5,193.5,229.5,231.0
1755,47,243.0,246.0,246.0,,,,,,264.0,217.5,217.5,261.0,243.0,120.0,147.0,147.0,,,,,,198.0,193.5,193.5,231.0,232.5
1755,48,243.0,249.0,249.0,,,,,,264.0,217.5,217.5,261.0,243.0,123.0,150.0,150.0,,,,,,196.5,195.0,195.0,231.0,231.0
1755,49,243.0,249.0,249.0,,,,,,264.0,217.5,217.5,261.0,243.0,118.5,150.0,150.0,,,,,,195.0,193.5,193.5,231.0,231.0
1755,50,243.0,249.0,249.0,,,,,,265.5,219.0,219.0,261.0,243.0,115.5,148.5,148.5,,,,,,195.0,193.5,193.5,231.0,231.0
1755,51,243.0,246.0,246.0,,,,,,265.5,219.0,219.0,261.0,243.0,118.5,142.5,142.5,,,,,,192.0,193.5,193.5,231.0,231.0
1755,52,243.0,249.0,249.0,,,,,,274.5,219.0,219.0,261.0,243.0,115.5,147.0,147.0,,,,,,192.0,193.5,193.5,231.0,231.0
1755,53,240.0,244.5,244.5,,,,,,262.5,219.0,219.0,261.0,243.0,114.0,139.5,139.5,,,,,,189.0,193.5,193.5,231.0,231.0
1755,54,240.0,244.5,244.5,,,,,,264.0,219.0,219.0,261.0,243.0,112.5,136.5,136.5,,,,,,186.0,192.0,192.0,231.0,231.0
1755,55,240.0,243.0,243.0,,,,,,265.5,219.0,219.0,261.0,243.0,112.5,135.0,135.0,,,,,,183.0,192.0,192.0,231.0,231.0
1755,56,240.0,243.0,243.0,,,,,,267.0,220.5,220.5,261.0,243.0,108.0,132.0,132.0,,,,,,180.0,192.0,192.0,231.0,231.0
1755,57,240.0,243.0,243.0,,,,,,270.0,220.5,220.5,261.0,243.0,106.5,130.5,130.5,,,,,,180.0,192.0,192.0,231.0,231.0
1755,58,238.5,243.0,243.0,,,,,,270.0,220.5,220.5,261.0,243.0,105.0,129.0,129.0,,,,,,178.5,190.5,190.5,231.0,231.0
1755,59,240.0,243.0,243.0,,,,,,270.0,220.5,220.5,261.0,243.0,102.0,126.0,126.0,,,,,,177.0,190.5,190.5,231.0,231.0
1755,60,240.0,243.0,243.0,,,,,,271.5,222.0,222.0,261.0,243.0,99.0,124.5,124.5,,,,,,175.5,192.0,192.0,231.0,231.0
1755,61,241.5,243.0,243.0,,,,,,271.5,222.0,222.0,261.0,243.0,96.0,121.5,121.5,,,,,,172.5,192.0,192.0,231.0,231.0
1755,62,243.0,243.0,243.0,,,,,,271.5,222.0,222.0,261.0,243.0,93.0,120.0,120.0,,,,,,171.0,190.5,190.5,231.0,231.0
1755,63,240.0,244.5,244.5,,,,,,271.5,223.5,223.5,261.0,243.0,94.5,117.0,117.0,,,,,,169.5,192.0,192.0,231.0,231.0
1755,64,240.0,244.5,244.5,,,,,,271.5,222.0,222.0,261.0,243.0,91.5,115.5,115.5,,,,,,168.0,189.0,189.0,231.0,231.0
1755,65,241.5,246.0,246.0,,,,,,271.5,222.0,222.0,261.0,243.0,88.5,121.5,121.5,,,,,,166.5,189.0,189.0,231.0,231.0
1755,66,243.0,246.0,246.0,,,,,,267.0,223.5,223.5,261.0,243.0,84.0,120.0,120.0,,,,,,168.0,189.0,189.0,231.0,231.0
1755,67,243.0,246.0,246.0,,,,,,268.5,223.5,223.5,261.0,243.0,84.0,120.0,120.0,,,,,,163.5,189.0,189.0,231.0,231.0
1755,68,243.0,246.0,246.0,,,,,,268.5,223.5,223.5,261.0,243.0,82.5,117.0,117.0,,,,,,162.0,189.0,189.0,231.0,231.0
1755,69,243.0,246.0,246.0,,,,,,268.5,220.5,220.5,261.0,243.0,81.0,114.0,114.0,,,,,,160.5,189.0,189.0,231.0,231.0
1755,70,241.5,246.0,246.0,,,,,,268.5,222.0,222.0,261.0,244.5,79.5,111.0,111.0,,,,,,159.0,189.0,189.0,231.0,231.0
1755,71,241.5,244.5,244.5,,,,,,262.5,241.5,222.0,261.0,244.5,79.5,109.5,109.5,,,,,,159.0,189.0,189.0,231.0,231.0
1755,72,243.0,244.5,244.5,,,,,,264.0,243.0,225.0,262.5,244.5,72.0,99.0,99.0,,,,,,156.0,189.0,187.5,231.0,231.0
1755,73,243.0,244.5,244.5,,,,,,268.5,243.0,225.0,262.5,244.5,72.0,96.0,96.0,,,,,,151.5,187.5,187.5,231.0,231.0
1755,74,244.5,244.5,244.5,,,,,,268.5,244.5,225.0,262.5,244.5,66.0,93.0,93.0,,,,,,147.0,187.5,186.0,231.0,231.0
1755,75,246.0,244.5,244.5,,,,,,265.5,244.5,225.0,262.5,244.5,61.5,91.5,91.5,,,,,,151.5,186.0,186.0,231.0,231.0
1755,76,247.5,244.5,244.5,,,,,,264.0,246.0,226.5,262.5,244.5,57.0,88.5,88.5,,,,,,150.0,186.0,186.0,231.0,231.0
1755,77,247.5,246.0,246.0,,,,,,264.0,246.0,226.5,262.5,244.5,52.5,90.0,90.0,,,,,,148.5,184.5,184.5,231.0,231.0
1755,78,247.5,246.0,246.0,,,,,,264.0,247.5,229.5,262.5,244.5,51.0,87.0,87.0,,,,,,136.5,184.5,183.0,231.0,231.0
1755,79,249.0,244.5,244.5,,,,,,261.0,247.5,232.5,262.5,244.5,49.5,85.5,85.5,,,,,,135.0,184.5,183.0,231.0,231.0
1755,80,247.5,243.0,243.0,,,,,,258.0,249.0,235.5,262.5,244.5,51.0,82.5,82.5,,,,,,135.0,183.0,183.0,231.0,231.0
1755,81,247.5,243.0,243.0,,,,,,258.0,250.5,234.0,262.5,244.5,49.5,75.0,75.0,,,,,,132.0,181.5,183.0,231.0,231.0
1755,82,247.5,243.0,243.0,,,,,,258.0,252.0,240.0,262.5,244.5,48.0,73.5,73.5,,,,,,132.0,181.5,181.5,231.0,231.0
1755,83,249.0,244.5,244.5,,,,,,255.0,253.5,240.0,262.5,244.5,46.5,72.0,72.0,,,,,,130.5,181.5,181.5,231.0,231.0
1755,84,249.0,244.5,244.5,,,,,,252.0,255.0,241.5,262.5,244.5,46.5,70.5,70.5,,,,,,130.5,181.5,180.0,231.0,231.0
1755,85,250.5,244.5,244.5,,,,,,253.5,255.0,243.0,262.5,241.5,46.5,70.5,70.5,,,,,,132.0,180.0,180.0,231.0,231.0
1755,86,252.0,244.5,244.5,,,,,,249.0,255.0,244.5,262.5,244.5,46.5,69.0,69.0,,,,,,139.5,180.0,178.5,231.0,228.0
1755,87,253.5,246.0,246.0,,,,,,247.5,256.5,244.5,262.5,244.5,46.5,69.0,69.0,,,,,,138.0,180.0,178.5,231.0,228.0
1755,88,253.5,246.0,246.0,,,,,,247.5,256.5,244.5,262.5,243.0,46.5,69.0,69.0,,,,,,136.5,178.5,178.5,231.0,231.0
1755,89,253.5,247.5,247.5,,,,,,243.0,258.0,246.0,262.5,244.5,46.5,69.0,69.0,,,,,,130.5,178.5,178.5,231.0,232.5
1755,90,253.5,249.0,249.0,,,,,,243.0,258.0,243.0,262.5,246.0,46.5,69.0,69.0,,,,,,130.5,178.5,181.5,231.0,234.0
1756,1,265.784,253.4,253.4,,,229.584,229.584,278.168,249.589,274.358,248.637,271.5,243.874,78.116,121.937,121.937,,,105.742,105.742,215.295,213.389,249.589,264.832,299.126,321.989
1756,2,265.784,252.447,252.447,,,229.584,229.584,278.168,250.542,273.405,246.732,271.5,246.732,84.784,123.842,123.842,,,112.411,112.411,215.295,212.437,249.589,264.832,300.079,320.084
1756,3,266.737,248.637,248.637,,,230.537,230.537,278.168,251.495,271.5,244.826,271.5,246.732,80.021,132.416,132.416,,,107.647,107.647,217.2,213.389,250.542,264.832,300.079,320.084
1756,4,264.832,248.637,248.637,,,228.632,228.632,279.121,252.447,270.547,241.968,270.547,247.684,88.595,134.321,134.321,,,116.221,116.221,218.153,214.342,252.447,264.832,300.079,320.084
1756,5,264.832,249.589,249.589,,,228.632,228.632,278.168,253.4,270.547,240.063,270.547,247.684,90.5,136.226,136.226,,,118.126,118.126,220.058,215.295,251.495,264.832,300.079,320.084
1756,6,263.879,249.589,249.589,,,227.679,227.679,279.121,253.4,268.642,236.253,270.547,247.684,93.358,139.084,139.084,,,120.984,120.984,221.963,216.247,253.4,267.689,301.032,320.084
1756,7,262.926,249.589,249.589,,,226.726,226.726,278.198,251.495,267.689,234.347,270.547,247.684,96.216,140.989,140.989,,,123.842,123.842,224.718,221.963,259.116,268.642,299.126,320.084
1756,8,261.974,249.589,249.589,,,225.774,225.774,277.274,251.495,267.689,235.3,270.547,248.637,99.074,142.895,142.895,,,126.7,126.7,227.474,223.868,261.021,270.547,299.126,320.084
1756,9,266.737,249.589,249.589,,,230.537,230.537,282.067,251.495,266.737,229.584,270.547,248.637,94.311,144.8,144.8,,,121.937,121.937,222.608,227.679,261.974,270.547,300.079,320.084
1756,10,266.737,249.589,249.589,,,230.537,230.537,282.096,252.447,265.784,226.726,270.547,248.637,98.121,147.658,147.658,,,125.747,125.747,226.316,230.537,261.974,271.5,300.079,320.084
1756,11,265.784,250.542,250.542,,,229.584,229.584,281.173,252.447,224.821,224.821,270.547,248.637,100.979,149.563,149.563,,,128.605,128.605,229.071,232.442,272.453,272.453,300.079,320.084
1756,12,265.784,248.637,248.637,,,229.584,229.584,281.202,252.447,222.916,222.916,270.547,249.589,103.837,150.516,150.516,,,131.463,131.463,231.827,235.3,272.453,272.453,300.079,320.084
