Sequence_ID,Frame,Head_x,Head_y,L_Sho_x,L_Sho_y,R_Sho_x,R_Sho_y,L_Elb_x,L_Elb_y,R_Elb_x,R_Elb_y,L_Wri_x,L_Wri_y,R_Wri_x,R_Wri_y,L_Hip_x,L_Hip_y,R_Hip_x,R_Hip_y,L_Kne_x,L_Kne_y,R_Kne_x,R_Kne_y,L_Ank_x,L_Ank_y,R_Ank_x,R_Ank_y
1468,22,366.667,194.667,343.333,197.333,390.0,197.333,316.667,192.0,314.667,179.333,333.333,222.0,400.0,222.0,276.0,210.0,285.333,190.667,224.667,210.0,226.667,196.667,172.667,192.0,179.333,184.0
1468,23,366.667,195.333,343.333,195.333,390.0,195.333,317.333,196.667,313.333,183.333,340.0,222.0,393.333,222.0,275.333,210.0,285.333,190.667,224.667,210.0,226.667,196.667,172.667,192.0,179.333,183.333
1468,24,366.667,194.667,343.333,195.333,390.0,195.333,318.0,201.333,313.333,182.667,345.333,221.333,388.0,221.333,275.333,210.0,285.333,190.667,224.667,209.333,226.667,196.667,172.667,191.333,180.0,182.667
1468,25,366.0,194.0,342.667,195.333,389.333,195.333,320.0,204.0,314.0,182.0,351.333,220.0,380.667,220.0,275.333,210.0,285.333,190.667,224.667,208.667,226.667,196.667,172.667,191.333,180.0,182.0
1468,26,364.0,193.333,342.667,195.333,385.333,195.333,322.667,207.333,314.0,181.333,353.333,219.333,374.667,219.333,274.667,210.0,285.333,191.333,224.667,208.667,227.333,196.0,173.333,190.667,180.0,181.333
1468,27,364.667,194.0,342.667,195.333,386.667,195.333,322.0,204.667,314.667,180.667,352.667,219.333,376.667,219.333,274.667,210.0,285.333,190.667,224.667,208.0,227.333,196.0,173.333,187.333,556.0,187.333
1468,28,365.333,194.0,342.0,195.333,388.667,195.333,320.0,202.0,315.333,180.667,350.667,219.333,380.0,219.333,274.667,210.0,285.333,190.667,224.667,208.0,227.333,196.0,174.0,186.667,556.667,186.667
1468,29,365.333,194.667,342.667,197.333,388.0,197.333,320.0,200.0,315.333,180.667,348.0,219.333,382.667,219.333,274.667,210.0,286.0,190.667,224.667,208.0,227.333,196.0,174.667,186.667,556.0,186.667
1468,30,366.0,194.667,343.333,197.333,388.667,197.333,316.0,197.333,315.333,179.333,348.667,218.667,383.333,218.667,275.333,210.0,286.0,190.0,224.667,208.0,227.333,196.0,175.333,186.667,556.667,186.667
1468,31,367.333,194.667,343.333,197.333,391.333,197.333,314.667,194.0,315.333,180.0,336.667,219.333,398.0,219.333,275.333,210.0,286.667,190.0,224.667,208.0,227.333,195.333,176.667,186.667,558.0,186.667
1468,32,367.333,196.667,341.333,196.0,393.333,196.0,315.333,190.667,317.333,177.333,332.667,221.333,402.0,221.333,275.333,210.0,286.0,190.0,224.667,208.0,227.333,195.333,176.0,186.667,558.667,186.667
1468,33,367.333,196.667,342.0,197.333,338.0,181.333,320.0,193.333,319.333,177.333,329.333,222.0,405.333,222.0,275.333,210.0,286.0,190.0,224.667,207.333,227.333,195.333,176.0,186.667,558.667,186.667
1468,34,367.333,196.667,342.667,198.0,340.0,182.0,322.0,191.333,322.0,178.0,326.667,220.667,408.0,220.667,275.333,210.0,285.333,190.0,224.667,207.333,226.667,195.333,175.333,186.667,559.333,186.667
1468,35,367.333,197.333,342.667,198.667,341.333,182.0,322.0,188.667,324.0,177.333,328.0,218.0,406.667,218.0,275.333,210.0,285.333,190.0,224.667,207.333,226.667,195.333,175.333,187.333,559.333,187.333
1468,36,366.667,199.333,345.333,201.333,342.667,182.667,326.667,190.0,326.667,177.333,327.333,218.0,406.0,218.0,276.0,209.333,284.667,190.0,225.333,207.333,226.667,195.333,180.0,190.0,553.333,190.0
1468,37,366.0,199.333,345.333,201.333,343.333,182.667,326.667,188.667,326.667,176.667,327.333,218.0,404.667,218.0,276.0,209.333,284.667,189.333,224.667,207.333,226.667,195.333,179.333,190.667,552.667,190.667
1468,38,366.0,200.0,344.0,198.667,344.0,182.667,327.333,188.0,331.333,176.0,328.0,218.0,404.0,218.0,276.0,209.333,284.667,189.333,224.667,207.333,226.667,195.333,178.667,190.667,180.667,181.333
1468,39,366.0,200.0,345.333,198.667,343.333,182.0,327.333,190.0,331.333,176.0,328.0,218.0,404.0,218.0,276.0,209.333,284.667,189.333,224.667,206.667,226.0,195.333,178.667,190.667,180.0,181.333
1468,40,365.333,200.667,346.0,198.667,343.333,182.0,328.0,190.0,331.333,176.0,328.0,218.667,402.667,218.667,276.0,209.333,284.667,189.333,224.667,206.667,226.0,195.333,178.0,190.667,180.0,182.0
1468,41,365.333,200.667,346.0,198.0,343.333,181.333,328.0,190.0,332.0,175.333,328.667,218.0,402.0,218.0,276.0,209.333,284.667,189.333,224.667,206.0,226.0,195.333,178.0,191.333,180.0,182.667
1468,42,365.333,200.667,346.0,197.333,342.667,181.333,329.333,190.0,332.0,175.333,328.0,218.0,402.667,218.0,276.0,209.333,284.0,189.333,224.667,206.0,226.0,195.333,178.0,191.333,179.333,182.667
1468,43,365.333,200.667,345.333,197.333,342.667,180.667,329.333,190.0,331.333,175.333,328.0,218.0,402.667,218.0,276.0,208.667,284.0,189.333,224.0,206.0,226.0,194.667,178.0,191.333,178.0,182.667
1468,44,365.333,200.667,345.333,196.667,342.667,180.667,330.0,190.0,330.0,176.0,328.0,218.0,402.667,218.0,276.0,208.667,284.0,188.667,224.0,206.0,225.333,194.667,177.333,191.333,553.333,191.333
1468,45,365.333,200.667,345.333,196.0,342.0,180.667,330.0,190.0,329.333,176.0,328.0,218.0,402.667,218.0,276.0,208.667,283.333,188.667,224.0,205.333,225.333,194.0,177.333,192.0,553.333,192.0
1468,46,365.333,200.667,345.333,196.0,342.0,180.667,330.667,190.0,329.333,176.0,328.0,218.0,402.667,218.0,276.0,208.667,283.333,188.667,224.0,205.333,225.333,193.333,177.333,192.0,553.333,192.0
1468,47,365.333,199.333,344.667,194.667,342.0,180.0,330.0,189.333,328.667,176.0,328.0,218.0,402.667,218.0,275.333,207.333,283.333,188.667,224.0,204.667,225.333,193.333,176.667,192.0,554.0,192.0
1468,48,365.333,198.0,344.667,194.0,341.333,180.0,326.667,188.0,328.667,176.667,328.0,218.0,402.667,218.0,275.333,206.667,283.333,188.0,224.0,204.667,225.333,193.333,176.667,192.0,554.0,192.0
1468,49,364.667,196.0,345.333,195.333,341.333,180.0,326.0,188.0,329.333,176.667,328.0,218.0,401.333,218.0,275.333,202.0,283.333,188.0,223.333,204.667,224.667,192.0,176.667,192.667,552.667,192.667
1468,50,365.333,190.667,344.0,192.0,341.333,180.0,326.0,187.333,326.667,175.333,328.0,218.0,402.667,218.0,275.333,200.667,283.333,187.333,223.333,204.667,224.667,191.333,176.667,193.333,554.0,193.333
1468,51,365.333,189.333,344.0,192.0,386.667,192.0,325.333,187.333,328.667,176.667,328.0,218.0,402.667,218.0,275.333,200.0,283.333,187.333,222.667,203.333,224.667,190.0,176.667,193.333,554.0,193.333
1468,52,364.0,186.0,343.333,190.0,384.667,190.0,324.667,188.0,403.333,188.0,328.0,218.0,400.0,218.0,275.333,198.0,452.667,198.0,222.0,201.333,224.0,188.667,176.667,193.333,551.333,193.333
1468,53,363.333,183.333,342.667,188.667,384.0,188.667,325.333,187.333,401.333,187.333,328.0,218.0,398.667,218.0,275.333,196.0,451.333,196.0,222.0,199.333,223.333,186.667,176.0,193.333,550.667,193.333
1468,54,362.667,182.667,342.0,186.667,383.333,186.667,324.667,187.333,400.667,187.333,328.0,218.0,397.333,218.0,275.333,194.0,450.0,194.0,222.0,197.333,223.333,184.667,174.667,192.667,550.667,192.667
1468,55,362.0,180.667,341.333,185.333,382.667,185.333,324.667,187.333,399.333,187.333,328.0,218.0,396.0,218.0,274.667,191.333,281.333,176.0,223.333,196.667,222.0,183.333,174.0,192.667,550.0,192.667
1468,56,360.0,179.333,341.333,184.0,378.667,184.0,324.0,188.0,396.0,188.0,328.0,218.667,392.0,218.667,274.667,189.333,276.0,190.667,222.667,195.333,221.333,182.0,173.333,192.0,546.667,192.0
1468,57,359.333,176.667,340.0,182.0,378.667,182.0,323.333,186.667,395.333,186.667,328.0,218.667,390.667,218.667,274.0,186.667,274.667,188.667,221.333,193.333,220.667,180.667,173.333,192.0,545.333,192.0
1468,58,359.333,174.0,338.667,180.0,380.0,180.0,322.667,187.333,396.0,187.333,328.0,218.667,390.667,218.667,274.0,184.0,274.0,186.0,221.333,192.0,220.0,179.333,172.667,192.0,546.0,192.0
1468,59,358.667,170.667,337.333,178.0,380.0,178.0,322.667,188.0,394.667,188.0,328.0,218.667,389.333,218.667,274.0,182.0,272.0,182.0,220.667,190.667,218.667,178.0,172.667,192.0,544.667,192.0
1468,60,356.667,168.667,336.0,176.0,377.333,176.0,324.0,188.667,389.333,188.667,327.333,218.667,386.0,218.667,270.667,182.0,272.667,180.0,221.333,190.0,216.667,176.667,172.667,192.0,540.667,192.0
1468,61,356.667,166.667,334.667,174.0,378.667,174.0,323.333,188.667,390.0,188.667,327.333,218.667,386.0,218.667,272.0,178.667,272.667,178.667,220.667,188.667,492.667,188.667,172.667,192.0,540.667,192.0
1468,62,356.0,164.667,334.0,172.667,378.0,172.667,323.333,188.667,388.667,188.667,327.333,218.667,384.667,218.667,271.333,176.667,272.0,176.667,219.333,188.667,492.667,188.667,168.667,191.333,543.333,191.333
1468,63,356.0,162.667,332.667,171.333,379.333,171.333,322.667,188.667,389.333,188.667,327.333,218.667,384.667,218.667,270.667,175.333,271.333,175.333,218.667,188.0,493.333,188.0,168.667,191.333,543.333,191.333
1468,64,355.333,161.333,332.0,170.0,378.667,170.0,322.0,188.667,388.667,188.667,327.333,218.667,383.333,218.667,270.0,174.0,270.667,173.333,218.667,187.333,492.0,187.333,168.667,191.333,542.0,191.333
1468,65,355.333,159.333,330.667,168.667,380.0,168.667,322.0,188.667,388.667,188.667,327.333,218.667,383.333,218.667,269.333,172.667,269.333,172.0,218.667,187.333,492.0,187.333,168.667,191.333,542.0,191.333
1468,66,356.0,159.333,333.333,169.333,378.667,169.333,321.333,188.667,390.667,188.667,327.333,218.667,384.667,218.667,268.667,172.0,268.667,171.333,218.667,187.333,493.333,187.333,168.667,191.333,543.333,191.333
1468,67,355.333,160.0,333.333,168.0,377.333,168.0,321.333,188.0,389.333,188.0,327.333,218.667,383.333,218.667,268.0,171.333,268.667,170.667,219.333,186.667,491.333,186.667,170.0,191.333,540.667,191.333
1468,68,355.333,160.0,332.667,167.333,378.0,167.333,321.333,188.0,389.333,188.0,327.333,218.667,383.333,218.667,268.0,170.667,268.667,170.0,219.333,186.667,491.333,186.667,170.0,191.333,540.667,191.333
1468,69,354.667,160.0,332.667,166.0,376.667,166.0,321.333,188.0,388.0,188.0,327.333,218.667,382.0,218.667,268.0,170.667,268.667,169.333,219.333,186.0,490.0,186.0,170.0,191.333,539.333,191.333
1468,70,354.667,160.0,332.667,165.333,376.667,165.333,320.0,186.667,389.333,186.667,327.333,218.667,382.0,218.667,268.0,170.0,268.667,169.333,219.333,185.333,490.0,185.333,170.0,191.333,539.333,191.333
1468,71,354.667,160.0,332.667,164.667,376.667,164.667,320.0,186.667,389.333,186.667,327.333,218.667,382.0,218.667,268.0,170.0,268.667,168.667,219.333,185.333,490.0,185.333,170.0,191.333,539.333,191.333
1468,72,354.0,160.0,332.0,163.333,376.0,163.333,320.0,186.667,388.0,186.667,327.333,218.667,380.667,218.667,267.333,169.333,268.667,168.0,219.333,184.667,488.667,184.667,170.0,191.333,538.0,191.333
1468,73,354.0,160.0,328.667,162.667,379.333,162.667,320.0,186.667,388.0,186.667,327.333,218.667,380.667,218.667,267.333,168.667,268.0,168.0,219.333,184.667,488.667,184.667,170.0,191.333,538.0,191.333
1468,74,354.0,159.333,328.0,162.0,380.0,162.0,320.0,186.0,388.0,186.0,327.333,218.667,380.667,218.667,267.333,168.0,268.0,167.333,219.333,184.667,488.667,184.667,170.0,191.333,538.0,191.333
1468,75,354.0,159.333,328.0,161.333,380.0,161.333,320.0,186.0,388.0,186.0,327.333,218.667,380.667,218.667,267.333,168.0,268.0,167.333,219.333,184.667,488.667,184.667,170.0,191.333,538.0,191.333
1468,76,353.333,159.333,327.333,160.667,379.333,160.667,320.0,186.0,386.667,186.0,327.333,218.667,379.333,218.667,267.333,167.333,268.0,167.333,218.667,184.0,488.0,184.0,170.0,191.333,536.667,191.333
1468,77,353.333,159.333,327.333,160.667,379.333,160.667,320.0,186.0,386.667,186.0,327.333,218.667,379.333,218.667,266.667,167.333,268.0,166.667,218.667,184.0,488.0,184.0,170.0,191.333,536.667,191.333
1468,78,353.333,159.333,326.667,160.0,380.0,160.0,320.667,186.0,386.0,186.0,327.333,218.667,379.333,218.667,266.667,166.667,267.333,166.667,218.667,184.0,488.0,184.0,170.0,191.333,536.667,191.333
1468,79,352.667,158.667,326.0,160.0,379.333,160.0,320.667,186.0,384.667,186.0,327.333,218.667,378.0,218.667,266.667,166.0,267.333,166.0,218.667,184.0,486.667,184.0,169.333,191.333,536.0,191.333
1468,80,352.0,158.667,325.333,160.0,378.667,160.0,320.667,186.0,383.333,186.0,327.333,218.667,376.667,218.667,266.667,165.333,266.667,166.0,218.0,183.333,486.0,183.333,169.333,191.333,534.667,191.333
1468,81,352.0,158.667,325.333,159.333,378.667,159.333,320.667,186.0,383.333,186.0,327.333,218.667,376.667,218.667,266.667,165.333,266.667,166.0,216.667,180.667,487.333,180.667,169.333,191.333,534.667,191.333
1468,82,352.0,158.667,324.667,159.333,379.333,159.333,320.667,185.333,383.333,185.333,327.333,218.667,376.667,218.667,265.333,164.0,266.0,164.0,216.0,180.0,488.0,180.0,169.333,191.333,534.667,191.333
1468,83,350.667,157.333,324.0,159.333,377.333,159.333,320.667,185.333,380.667,185.333,327.333,218.667,374.0,218.667,262.0,164.667,265.333,162.667,216.0,180.0,485.333,180.0,169.333,191.333,532.0,191.333
1468,84,349.333,156.667,323.333,158.667,375.333,158.667,320.667,185.333,378.0,185.333,327.333,218.667,371.333,218.667,261.333,163.333,264.667,160.667,216.0,179.333,482.667,179.333,169.333,191.333,529.333,191.333
1468,85,348.0,155.333,323.333,158.0,372.667,158.0,320.667,185.333,375.333,185.333,327.333,218.667,368.667,218.667,260.0,162.0,264.0,160.0,216.667,180.667,479.333,180.667,169.333,191.333,526.667,191.333
1468,86,347.333,154.667,323.333,157.333,371.333,157.333,320.667,185.333,374.0,185.333,327.333,218.667,367.333,218.667,259.333,160.667,263.333,158.667,215.333,179.333,479.333,179.333,169.333,191.333,525.333,191.333
1468,87,346.667,153.333,322.667,156.667,370.667,156.667,320.667,185.333,372.667,185.333,327.333,218.667,366.0,218.667,258.667,160.0,262.667,158.0,215.333,179.333,478.0,179.333,169.333,191.333,524.0,191.333
1468,88,346.0,151.333,322.0,155.333,370.0,155.333,320.667,185.333,371.333,185.333,327.333,218.667,364.667,218.667,258.0,160.0,262.0,156.667,215.333,178.0,476.667,178.0,169.333,191.333,522.667,191.333
1468,89,346.0,149.333,321.333,154.0,370.667,154.0,320.667,185.333,371.333,185.333,327.333,218.667,364.667,218.667,261.333,157.333,261.333,156.667,214.667,178.0,477.333,178.0,169.333,191.333,522.667,191.333
1468,90,346.0,148.0,322.0,155.333,370.0,155.333,320.667,184.667,371.333,184.667,327.333,218.667,364.667,218.667,261.333,157.333,261.333,156.0,214.667,177.333,477.333,177.333,169.333,191.333,522.667,191.333
1468,91,346.0,147.333,320.667,150.667,371.333,150.667,322.0,188.0,370.0,188.0,327.333,218.667,364.667,218.667,261.333,157.333,260.667,155.333,215.333,177.333,476.667,177.333,169.333,191.333,522.667,191.333
1468,92,346.0,144.0,320.667,151.333,371.333,151.333,322.0,188.0,370.0,188.0,327.333,218.667,364.667,218.667,261.333,157.333,261.333,155.333,215.333,178.667,476.667,178.667,170.0,191.333,522.0,191.333
1468,93,346.667,144.667,320.667,151.333,372.667,151.333,322.0,188.0,371.333,188.0,327.333,218.667,366.0,218.667,262.0,157.333,262.0,155.333,215.333,177.333,478.0,177.333,168.667,191.333,524.667,191.333
1469,1,204.75,233.25,239.25,211.5,238.5,233.25,152.25,270.75,257.25,270.75,152.25,311.25,257.25,311.25,85.5,236.25,324.0,236.25,378.0,243.75,378.0,261.0,438.0,248.25,444.75,259.5
1469,2,205.5,239.25,238.5,215.25,238.5,238.5,151.5,272.25,259.5,272.25,154.5,310.5,256.5,310.5,88.5,239.25,322.5,239.25,376.5,245.25,378.75,261.75,436.5,248.25,443.25,259.5
1469,3,204.75,246.0,237.75,222.0,235.5,242.25,145.5,274.5,264.0,274.5,153.75,310.5,255.75,310.5,87.75,242.25,321.75,242.25,375.75,246.75,378.0,265.5,435.0,248.25,442.5,259.5
1469,4,204.0,252.0,235.5,226.5,234.75,246.75,141.75,276.0,266.25,276.0,152.25,310.5,255.75,310.5,87.75,245.25,320.25,245.25,375.75,249.0,375.0,266.25,434.25,248.25,441.0,259.5
1469,5,204.0,258.0,234.0,232.5,233.25,252.0,141.0,276.0,267.0,276.0,153.0,309.75,255.0,309.75,91.5,249.0,316.5,249.0,372.0,253.5,375.0,270.0,432.75,248.25,440.25,259.5
1469,6,202.5,266.25,232.5,238.5,229.5,263.25,137.25,276.75,267.75,276.75,150.0,309.75,255.0,309.75,91.5,253.5,313.5,253.5,369.75,255.75,376.5,272.25,432.0,248.25,439.5,259.5
1469,7,201.75,274.5,229.5,241.5,228.0,270.75,135.75,276.75,267.75,276.75,149.25,309.75,254.25,309.75,90.75,259.5,312.75,259.5,368.25,258.75,375.0,273.75,430.5,248.25,438.0,259.5
1469,8,197.25,282.75,230.25,251.25,227.25,273.75,126.75,277.5,267.75,277.5,141.0,309.75,253.5,309.75,81.75,266.25,312.75,266.25,367.5,259.5,376.5,276.75,429.75,248.25,437.25,259.5
1469,9,196.5,282.0,228.75,255.0,226.5,276.75,255.75,246.75,267.0,276.75,138.75,309.0,254.25,309.0,81.75,272.25,311.25,272.25,367.5,260.25,376.5,279.0,428.25,248.25,436.5,260.25
1469,10,196.5,281.25,228.75,253.5,226.5,280.5,255.75,246.75,267.0,276.0,140.25,309.75,252.75,309.75,81.75,273.75,311.25,273.75,369.75,263.25,378.0,280.5,426.75,248.25,435.75,259.5
1469,11,195.75,281.25,228.75,253.5,226.5,279.0,256.5,246.75,267.0,275.25,138.75,309.75,252.75,309.75,79.5,272.25,312.0,272.25,368.25,265.5,378.75,282.75,426.0,248.25,435.75,259.5
1469,12,195.75,281.25,228.75,252.75,227.25,277.5,257.25,247.5,267.0,274.5,139.5,309.75,252.0,309.75,79.5,271.5,312.0,271.5,367.5,266.25,378.0,283.5,426.0,248.25,436.5,259.5
1469,13,195.75,281.25,228.75,252.0,227.25,276.75,258.0,247.5,267.75,274.5,140.25,309.75,251.25,309.75,78.75,270.0,312.75,270.0,367.5,264.75,376.5,282.75,426.0,248.25,436.5,259.5
1469,14,201.0,281.25,228.75,251.25,228.75,274.5,258.0,247.5,265.5,277.5,150.75,310.5,251.25,310.5,86.25,273.75,315.75,273.75,367.5,264.0,376.5,279.75,426.75,248.25,437.25,259.5
1469,15,201.0,279.75,228.75,250.5,228.0,274.5,258.75,247.5,267.0,276.75,151.5,312.75,250.5,312.75,90.0,267.75,312.0,267.75,367.5,263.25,376.5,277.5,426.75,248.25,438.75,260.25
1469,16,200.25,278.25,228.75,249.75,228.75,273.0,257.25,247.5,265.5,278.25,150.0,315.75,250.5,315.75,88.5,266.25,312.0,266.25,367.5,261.75,373.5,275.25,426.75,248.25,439.5,261.0
1469,17,199.5,277.5,229.5,249.0,228.75,272.25,133.5,279.75,265.5,279.75,147.75,315.0,251.25,315.0,87.75,264.75,311.25,264.75,367.5,261.0,372.75,273.0,427.5,248.25,441.0,261.75
1469,18,199.5,276.0,229.5,242.25,229.5,271.5,135.0,279.75,264.0,279.75,147.0,314.25,252.0,314.25,87.75,264.0,311.25,264.0,368.25,259.5,372.75,271.5,428.25,249.0,442.5,262.5
1469,19,198.0,271.5,230.25,245.25,231.0,267.75,135.0,279.75,261.0,279.75,143.25,314.25,252.75,314.25,84.75,260.25,311.25,260.25,368.25,259.5,372.75,270.0,429.0,249.0,442.5,262.5
1469,20,198.75,268.5,231.0,242.25,232.5,264.75,137.25,279.0,260.25,279.0,144.0,313.5,253.5,313.5,85.5,256.5,312.0,256.5,368.25,258.75,375.0,267.75,429.75,249.0,442.5,262.5
1469,21,201.75,266.25,234.75,234.75,234.0,261.75,142.5,279.75,261.0,279.75,150.0,313.5,253.5,313.5,90.75,252.75,312.75,252.75,371.25,253.5,380.25,267.75,431.25,249.75,442.5,262.5
1469,22,203.25,261.75,235.5,230.25,232.5,256.5,145.5,279.0,261.0,279.0,152.25,311.25,254.25,311.25,92.25,247.5,314.25,247.5,372.75,252.0,382.5,265.5,432.75,249.75,442.5,262.5
1469,23,203.25,252.0,236.25,225.75,228.75,250.5,146.25,279.0,260.25,279.0,243.0,279.0,254.25,311.25,90.0,243.0,316.5,243.0,375.75,248.25,384.75,263.25,434.25,250.5,443.25,262.5
1469,24,204.0,245.25,237.75,220.5,233.25,243.75,150.0,277.5,258.0,277.5,243.0,279.75,254.25,311.25,89.25,240.75,318.75,240.75,376.5,248.25,385.5,263.25,435.0,250.5,443.25,262.5
1469,25,204.0,239.25,239.25,214.5,234.0,240.0,151.5,275.25,256.5,275.25,242.25,280.5,254.25,311.25,88.5,240.0,319.5,240.0,376.5,248.25,385.5,263.25,435.0,250.5,443.25,263.25
1469,26,204.75,233.25,240.75,208.5,234.0,237.0,154.5,275.25,255.0,275.25,242.25,282.0,254.25,311.25,88.5,239.25,321.0,239.25,376.5,248.25,385.5,263.25,435.75,250.5,443.25,263.25
1469,27,204.75,234.0,239.25,209.25,236.25,230.25,154.5,276.0,255.0,276.0,242.25,282.0,254.25,311.25,89.25,240.0,320.25,240.0,376.5,248.25,385.5,263.25,436.5,250.5,443.25,263.25
1469,28,204.0,232.5,238.5,210.75,233.25,234.0,153.0,274.5,255.0,274.5,242.25,282.0,254.25,311.25,87.75,241.5,320.25,241.5,376.5,248.25,385.5,263.25,436.5,250.5,443.25,263.25
1469,29,202.5,234.0,237.0,211.5,231.75,237.75,150.0,275.25,255.0,275.25,242.25,282.0,254.25,311.25,85.5,242.25,319.5,242.25,376.5,248.25,385.5,263.25,437.25,251.25,443.25,263.25
1470,1,279.333,160.667,251.333,164.667,262.0,173.333,252.0,198.667,260.0,194.0,254.0,236.667,258.667,222.667,208.0,190.667,350.667,190.667,137.333,211.333,421.333,211.333,82.667,212.0,476.0,212.0
1470,2,280.667,162.0,252.0,167.333,262.0,176.667,250.0,200.0,258.667,196.0,252.667,238.667,257.333,222.667,208.0,193.333,353.333,193.333,137.333,212.0,424.0,212.0,82.667,212.0,478.667,212.0
1470,3,283.333,166.0,254.0,172.0,312.667,172.0,248.0,202.0,258.0,198.0,252.0,239.333,256.667,223.333,208.667,196.0,358.0,196.0,138.0,212.667,428.667,212.667,83.333,210.0,483.333,210.0
1470,4,284.0,170.667,254.667,176.667,313.333,176.667,246.0,203.333,257.333,201.333,252.0,239.333,255.333,223.333,208.667,199.333,359.333,199.333,138.0,214.0,430.0,214.0,83.333,210.667,484.667,210.667
1470,5,284.667,175.333,254.667,180.667,314.667,180.667,244.0,205.333,256.0,204.667,251.333,240.0,254.667,224.0,208.667,202.0,360.667,202.0,138.0,214.667,431.333,214.667,83.333,210.667,486.0,210.667
1470,6,286.0,178.0,255.333,185.333,316.667,185.333,242.667,207.333,329.333,207.333,251.333,240.667,254.0,224.0,209.333,205.333,362.667,205.333,138.667,216.0,433.333,216.0,84.0,210.667,488.0,210.667
1470,7,287.333,184.667,256.0,190.0,318.667,190.0,242.0,208.0,332.667,208.0,252.667,240.0,254.0,225.333,209.333,209.333,365.333,209.333,138.667,218.0,436.0,218.0,84.0,210.667,490.667,210.667
1470,8,288.667,191.333,257.333,194.0,320.0,194.0,241.333,208.667,336.0,208.667,252.0,240.0,325.333,240.0,210.0,213.333,367.333,213.333,139.333,220.0,438.0,220.0,84.0,210.667,493.333,210.667
1470,9,290.667,199.333,260.667,199.333,320.667,199.333,241.333,209.333,340.0,209.333,252.0,240.667,329.333,240.667,210.667,217.333,370.667,217.333,139.333,222.0,442.0,222.0,84.0,211.333,497.333,211.333
1470,10,292.0,205.333,262.667,204.667,321.333,204.667,240.667,210.0,252.667,192.667,250.667,242.0,333.333,242.0,211.333,222.0,372.667,222.0,140.0,224.0,444.0,224.0,84.0,211.333,500.0,211.333
1470,11,294.0,212.0,264.667,210.0,323.333,210.0,241.333,210.667,250.667,194.0,250.667,242.667,337.333,242.667,212.0,226.667,213.333,211.333,140.667,226.0,447.333,226.0,84.667,212.667,503.333,212.667
1470,12,294.667,213.333,264.667,210.0,258.667,199.333,240.667,210.0,248.667,196.0,250.667,242.0,338.667,242.0,212.0,226.0,213.333,210.667,140.667,225.333,448.667,225.333,84.667,212.0,89.333,212.0
1470,13,294.667,213.333,264.667,210.667,258.0,199.333,240.0,210.0,244.0,196.667,251.333,241.333,338.0,241.333,212.0,226.0,213.333,210.0,140.667,224.667,448.667,224.667,84.0,210.667,89.333,211.333
1470,14,294.667,214.0,265.333,210.667,258.0,198.667,239.333,209.333,242.667,196.667,252.0,239.333,337.333,239.333,212.0,226.0,213.333,210.0,141.333,224.0,448.0,224.0,84.0,210.667,89.333,210.0
1470,15,294.667,214.0,262.667,209.333,258.0,198.0,238.667,209.333,244.667,194.0,252.667,238.667,336.667,238.667,212.667,225.333,212.667,209.333,141.333,223.333,448.0,223.333,84.667,210.667,89.333,209.333
1470,16,294.667,214.667,263.333,210.0,258.0,198.0,238.0,209.333,244.667,193.333,253.333,238.0,336.0,238.0,212.667,226.0,213.333,209.333,142.0,223.333,447.333,223.333,84.667,210.667,89.333,210.0
1470,17,294.0,212.667,262.667,209.333,259.333,197.333,240.0,209.333,246.0,192.667,252.667,238.667,335.333,238.667,212.667,224.667,213.333,208.667,141.333,223.333,446.667,223.333,84.0,210.667,88.667,210.667
1470,18,294.0,210.667,262.667,208.667,260.0,196.667,242.0,209.333,248.667,192.667,252.0,240.0,336.0,240.0,212.667,224.0,213.333,208.0,141.333,223.333,446.667,223.333,83.333,211.333,88.667,211.333
1470,19,293.333,208.667,264.667,208.0,260.667,195.333,243.333,208.667,252.0,192.667,251.333,241.333,335.333,241.333,212.667,223.333,213.333,208.0,139.333,221.333,447.333,221.333,82.667,212.0,88.0,211.333
1470,20,293.333,207.333,262.0,207.333,324.667,207.333,244.667,208.667,254.667,192.667,251.333,242.0,335.333,242.0,212.667,222.667,213.333,207.333,139.333,221.333,447.333,221.333,82.0,212.667,87.333,212.0
1470,21,292.667,204.667,262.667,207.333,322.667,207.333,248.667,209.333,336.667,209.333,250.667,243.333,334.667,243.333,212.667,222.0,213.333,207.333,139.333,221.333,446.0,221.333,81.333,213.333,87.333,212.0
1470,22,291.333,199.333,262.667,204.0,320.0,204.0,249.333,209.333,333.333,209.333,250.667,242.667,332.0,242.667,212.0,218.667,370.667,218.667,139.333,219.333,443.333,219.333,81.333,213.333,86.667,212.0
1470,23,290.667,194.667,263.333,200.0,318.0,200.0,249.333,208.667,332.0,208.667,251.333,242.0,255.333,224.667,210.667,214.667,370.667,214.667,139.333,217.333,442.0,217.333,80.667,213.333,500.667,213.333
1470,24,289.333,190.0,262.667,196.667,316.0,196.667,250.0,208.667,328.667,208.667,251.333,242.0,256.667,225.333,210.0,211.333,368.667,211.333,138.667,216.0,440.0,216.0,80.667,213.333,498.0,213.333
1470,25,288.0,185.333,262.667,194.0,313.333,194.0,249.333,209.333,326.667,209.333,251.333,241.333,256.667,225.333,209.333,208.0,366.667,208.0,138.667,214.0,437.333,214.0,80.0,213.333,496.0,213.333
